IPF,FY,ORG_TYPE,REGION,STATE_CODE,tot_doll
09aee939c4773f6daf4b4270781bbda4,2011,Other Higher Education,North East,MA,842435.538427413
6ae0e62637413c7e45a4137b60f8fe4a,2011,Research Institutes,West,CA,5362580.39671872
b0c34c13d8c6c1b56623bb9d1fbe8ebf,2011,Other Domestic NonProfit,North East,NY,958247.107243946
6192ba6555354ce3ef3f88f0a4ad81f6,2011,Other Domestic NonProfit,South,DC,195742.4827072764
778bf73c73035fea09f0305e56d9f3a7,2011,Other Higher Education,South,SC,3750420.446011953
aac671457137baac2f1dfa2af8922588,2011,Foreign,Foreign,ON,2288469.590335089
4c883cf2fab44c6b2bf680a78d13d526,2011,Other Higher Education,Mid West,IA,1165205.6868026063
5c75297b19394f8238f68c4934683393,2011,Other Higher Education,West,OR,846438.9274910624
774bc599acf4dd0fc4b2e4e9b0d7a566,2011,Other Higher Education,North East,ME,205110.86160099777
cc4426f5f6f7933ee9ac2b7e594bb258,2011,Other Higher Education,North East,NY,437223.65630955057
6bf9fecf95d2cff960569d2e69bf49ea,2011,Other Domestic NonProfit,West,CA,661145.6089786589
e0f555c4cef837636eb9c4bf61dcc985,2011,Domestic For Profit,South,TX,1470378.8576546684
a09a1cfaa1543d44f93467beb85c5b3b,2011,Other Higher Education,West,CO,412262.9440794522
7f75af03656548eed3520e0f1ea88607,2011,Research Institutes,South,NC,516305.0445953589
d516d736d90321f71edf103c564101d7,2011,Research Institutes,North East,NJ,311584.7289046527
87639c53c97ba5d895c313562c57232f,2011,Other Higher Education,West,CO,25440284.634982977
f0ed1d6117ce1f9af608c5a5f3ed8432,2011,Medical Schools,South,GA,5184261.447275169
d3ba79ccd2c026cf354abbb1a6f7c3dc,2011,Research Institutes,North East,MA,19982001.654366776
dea677d560586b772fd4e759cdcbca12,2011,Foreign,Foreign,BC,569395.6710182348
30608b9bd7c47e8c666bcf5ebdec833e,2011,Foreign,Foreign,ON,478062.2365654359
6abdf28710c0a44bc5aa421e6f48d154,2011,Research Institutes,North East,NY,5640572.28921585
69a809fb577831e1831ebc099974159e,2011,Research Institutes,West,CA,8798685.833456965
8d1559df8d4132b077958e8decfa0200,2011,Hospitals,South,DE,904642.0458610563
3c9ece030dde4b8226206724d4166c1e,2011,Other Domestic NonProfit,South,FL,997447.9912381048
a1b97254128e186234d80b83ab11d353,2011,Research Institutes,South,MD,30587077.286653228
d7ddc357b80a7a0fcb1079fc310c6850,2011,Research Institutes,South,DC,110703.79654105085
9cb40dcb5e245477d2a0333bfa2f2984,2011,Other Higher Education,North East,NY,41878056.31052715
6db19690ec6f113448156d2a2910ac06,2011,Other Higher Education,North East,NY,1626001.3168927792
e834870575d753cc5df6f33cabcc2efa,2011,Other Higher Education,North East,NY,2763175.0207685395
ed646866018c7c3909df344e91a097ab,2011,Medical Schools,North East,NY,220709024.6988102
969a7ed9d78b5adb28be471e4b7f25a1,2011,Other Higher Education,North East,NY,43900802.572189495
033b254eec8fac04f13c2e7a156ae65f,2011,Research Institutes,West,CA,2796752.5168075287
a7e760d9a09fb3f5c3a5727e82051650,2011,Other Higher Education,North East,CT,494819.12786419474
7885ee0b49f5db9aaa34a5bb767c3b99,2011,Research Institutes,Mid West,ND,861930.9695765245
5f5acf681f429236173ff2173c44bd65,2011,Research Institutes,South,MD,12357314.090544906
09d43d640af1802144e9bea372e2f2b7,2011,Hospitals,North East,MA,19674337.71933987
5f8993168cac226112012bb360ec09f4,2011,Foreign,Foreign,,57301.67736528921
8855cce0cab89226bb4be5f8030ac92f,2011,Medical Schools,Mid West,NE,7254688.508426037
6b153fd5b930973648ab6062b5a95c68,2011,Other Higher Education,Mid West,NE,1521902.581398696
94db0543678d631989221728a7e1168b,2011,Hospitals,South,LA,913985.6468702505
2e0da1766e3f633c023b76caa2a85bfb,2011,Foreign,Foreign,,59292.162891404936
0fb5a1a396c4131aed4ccc0f17c887e9,2011,Foreign,Foreign,NS,229716.4247122437
f6fdaa736201d4d3706e7d84ff0c07d4,2011,Medical Schools,North East,NH,52983974.43721137
f4b31f9e74d48746c0f894bef3120ff4,2011,Other Higher Education,North East,NH,12679580.423799282
fd73715fc86fa2dbab1518642c127a51,2011,Other Higher Education,South,NC,582160.9720595193
03a6f65aee15b0fca1dd38e048c5b11e,2011,Domestic For Profit,North East,MA,14466385.125475185
3164ba6760b502c606424739e099569a,2011,Other Higher Education,Mid West,OH,935541.1774714865
86ce1267e1903bb2a7d542562d0a459e,2011,Other Higher Education,Mid West,IL,2624013.299419323
6acbb74f045bfeb3f0e99cb67741a5a9,2011,Hospitals,West,AZ,3871909.677963306
e4327c879cee8f12bcf81ba5738daa28,2011,Other Domestic NonProfit,West,CA,147687.65479805588
2233d48feeb755f4b0e2e9d70ccd9e5e,2011,Research Institutes,Mid West,MI,1049884.954960823
9d674edb224324f9d177df2cae0da566,2011,Medical Schools,North East,PA,277463436.5376069
893c0d1c4e9d07c091f5a7a09e00ff43,2011,Other Higher Education,North East,PA,87269308.95583488
5735086e00a5dd47b28ed4721de22245,2011,Other Higher Education,South,DE,16061779.925215438
b357641e5f5248243b7e804aa35ed155,2011,Research Institutes,West,AZ,2934681.24715584
65a6d7016ab5c7bdba3f6a8c7db97d7f,2011,Other Domestic NonProfit,West,CO,397393.8874997616
2f199ca6acf3287d05e693f6729c586a,2011,Other Higher Education,West,CO,5397638.662603887
a65c4dc685f2f90ad57fbba8976f598a,2011,Hospitals,North East,ME,200981.2235026428
3cebd281f5028b2e1e02cd6fc1928bc6,2011,Research Institutes,North East,MA,19324776.8443002
b2e3b84f2c69a4079f680c769639927c,2011,Other Higher Education,West,CA,62654.86814679204
20aae8f897e720e3060ba7e8ff1cbef1,2011,Other Higher Education,South,GA,327918.0371137503
ee8805763d08b8af5244023b13368e11,2011,Other Higher Education,Mid West,IA,489645.2813418474
da145dc08f81e89b4e92799e8a9c250b,2011,Research Institutes,North East,PA,4265210.503868958
bec55d0e8c4e8b88a72056ad6b587bf2,2011,Other Domestic NonProfit,West,AZ,41860.37083627076
ad046f46d12b1bdd95403ddebc9c615f,2011,Foreign,Foreign,ON,632121.3330089448
a2795807c8287d3449ab5ff34e3e2050,2011,Medical Schools,North East,PA,28129127.3446596
2c80e85a6cc53840a11bf24013a65067,2011,Other Higher Education,North East,PA,10384200.179514924
34aa58913a8ff228e7563f0197ce6df6,2011,Foreign,Foreign,ON,212806.14706863958
d3a21707e5377b11bc933927dcfcdd7d,2011,Other Domestic NonProfit,North East,MA,3482950.870158816
a292c3da89eee03a5a870b1801d5cc0e,2011,Domestic For Profit,North East,NJ,234533.94258938907
becc243f05aa9e7f65c9d5220c2ba8ee,2011,Medical Schools,South,NC,284033055.7824396
01abfc4775d13e826f7e82b16571d787,2011,Other Higher Education,South,NC,48178785.44456208
4a9b7d46ce85622f193cad09f6b49680,2011,Foreign,Foreign,,142725.00979632483
ae69e049a5a41df42a4b7bb2b66345e2,2011,Other Higher Education,North East,PA,1857351.898355417
eec8d2545972f42a2b629c30f16d71c5,2011,Foreign,Foreign,,308088.6952189809
4a2ca0d967687b5b3193ce6f6fe1af1b,2011,Foreign,Foreign,,237294.9005257425
af2eaba6df8301b8d0d2fa7c3d07b69f,2011,Other Domestic NonProfit,North East,CT,2577753.092677077
7807dc0a9450e4fc48f79e66e5bf66d7,2011,Other Higher Education,South,TX,156848.37185030497
92dd532e0eb8457c0c85ded1230860d2,2011,Domestic For Profit,North East,MA,520419.34400329227
b2168032dedff6df3c529927623ade26,2011,Foreign,Foreign,,90946.42831487975
c9f8f5c39de895c98042e927a0bb589f,2011,Other Higher Education,South,KY,924616.5149922855
37a18dd7446af24a2fbde014c19dc30d,2011,Foreign,Foreign,,609593.5676523147
f91aaba3b930e0da6b3936ebfa4c0f5b,2011,Domestic For Profit,North East,NY,1493924.8736515006
92eb89b049fac4c48884ad7f0e3bd33e,2011,Foreign,Foreign,,95571.6229104546
2cfb5e53b30ec7d9f7b2d5312a28d5ba,2011,Research Institutes,Mid West,MN,3725703.972929337
d271d2c09a81444de693bf1e6f70aa4b,2011,Foreign,Foreign,,1696345.57108548
c71469e1040f416db736fe12a2e78414,2011,Research Institutes,West,CA,3965593.4650359508
c843b3e12e31b4795cd7d112250b92a6,2011,Research Institutes,North East,NY,311347.5695256633
67b6687abf61ddbd0e8e0370b56811fc,2011,Research Institutes,North East,NY,7816493.904824598
efcfdfe3f12146a09887658b260a15e2,2011,Research Institutes,West,CA,7085460.662295183
ffdbbac833fbd2f6e2773a7e6adf4b49,2011,Research Institutes,West,CA,13328521.18127628
c6f3ad21296135cf81947053053ce241,2011,Domestic For Profit,North East,MA,1224614.659422737
8cc9c40e7de322e96ba48c1c601c63fe,2011,Research Institutes,South,MD,12966596.164605279
3ebb6ed5c23ad05595c39a084fc22370,2011,Hospitals,North East,RI,1395756.2984293636
fb9da5e3953d6f53984689d21a2abbec,2011,Medical Schools,South,GA,212676199.10195187
5574a886ed26ae8977c9a33f9598eec5,2011,Other Higher Education,South,GA,38010365.935920835
1a85a8dec7105ce7f68edfb1df44c4bb,2011,Research Institutes,West,CA,7716765.50575982
ddc99e71949d2aa07fc7d5e104860806,2011,Research Institutes,South,FL,5887027.907670189
c6cbe84b9bb6c43d2517172d605e3c84,2011,Research Institutes,West,CA,1243659.3701720473
6dd65af52fec1dae7093a37c1126e84b,2011,Research Institutes,North East,NY,6429644.645982242
a4fd3236a134fb10a16f0301973af292,2011,Foreign,Foreign,,215161.2205907367
de7d60ce50771d37f4c98f01e7aab3a3,2011,Research Institutes,West,CA,29751494.59307781
3cec8e52ccb00dbe4a20252a83568e53,2011,Research Institutes,West,CA,24102322.035286527
c6f212ed935b1070707208e1d3751260,2011,Other Domestic NonProfit,Mid West,WI,699821.4389194349
84858962c652751e4e819da5f96082fe,2011,Other Domestic NonProfit,West,WA,587437.4696313081
c717582545d372fc06b1e82e00bea03c,2011,Research Institutes,West,CA,7753957.026902457
559af7d10a0d9d9456fd62f368632c38,2011,Hospitals,South,MD,246883.92002231162
39e2d406494fd4129d915fbdcbccb911,2011,Domestic For Profit,North East,PA,570054.0533154452
36dc5492cb1897c19756d3d53c4fbe68,2011,Hospitals,West,OR,1258585.0619163718
ef5d83a5eb3e0340040abfe0dab7cde8,2011,Hospitals,North East,MA,1890217.9179355497
2d0544599b7004b6c9917a071260e7b7,2011,Domestic For Profit,North East,NY,441911.3854542009
ec3b03ab4e9deefc0ed6624a67a1dd69,2011,Other Higher Education,Mid West,OH,2738232.0062815617
03a988f6fd08700283336236098a9c61,2011,Other Higher Education,Mid West,MI,68491.81652611116
d18b1ded57e0324ecb4d33118a348e12,2011,Other Domestic NonProfit,West,MT,386013.7848372498
a05f826bb2386ee9c42c997e8d1e6e57,2011,Other Higher Education,North East,NY,1594541.7344375274
2ff4413cfad4ecc5ae600ea9f63756ed,2011,Research Institutes,North East,MA,11923672.600194326
403c416e8f372c69893ef7209833a29c,2011,Domestic For Profit,North East,MA,268960.96497914067
89c33be58d9e43a23eb1c79eddfa812c,2011,Other Domestic NonProfit,West,NM,222056.5362224979
75161ea9e3f6d7896c418cc7ce20869b,2011,Research Institutes,West,CA,9066387.848346213
4a05b9a3aaa5be4097546f6d44671c1a,2011,Medical Schools,South,KY,56564800.0880487
b57a87b37b1475f34f8a26177b6d5645,2011,Other Higher Education,South,KY,13786342.292409288
e01f631c9eb005c7e5aae3c6d5d4ac9f,2011,Other Higher Education,South,DC,141509.71631479095
f6bef4d23ea27cb071934dd70f4354b9,2011,Hospitals,West,CA,10270649.292279432
67e05effac12368625632e59c050dfea,2011,Foreign,Foreign,,939992.9273228676
c89feb9402fef8d40c6bfa9fb3ba729b,2011,Other Domestic NonProfit,West,WA,1283445.4827090981
7eefcb3456ce58d1db29495af4c49974,2011,Research Institutes,West,CA,1387552.477498024
e57d7d724919d0e7cb846edf74658ba4,2011,Medical Schools,South,DC,23143855.46249112
385fe1195856c2920f2783ac30ac053b,2011,Other Higher Education,South,DC,22296098.58770952
65e52de1227b2586cb1f17f47f4372fc,2011,Medical Schools,South,DC,39792002.69187591
62ae6861b8892f4bc0aa3cb20f3bf720,2011,Other Higher Education,South,DC,7833279.112959846
a29769affb5bf6ed547ef56ec575c81a,2011,Research Institutes,West,CA,9147975.337259809
84552cab7aa28dcae87d3b2c28afb3c1,2011,Foreign,Foreign,,547601.801325203
dd6e9da5677b245f5e8937e73a5ccbb3,2011,Research Institutes,South,TX,14068728.120066816
1f8c6a686554b01fecacc1aa0d2e0cf4,2011,Other Higher Education,West,WA,284773.93891836534
b61456e094278ffd4ccb3f16f8ebb518,2011,Domestic For Profit,South,MD,1297525.1887327337
22d8b8bbdcb44638221f9e21b945d19c,2011,Research Institutes,North East,NY,4826420.053004172
9cf57006783f483c91486e89d2e42548,2011,Other Domestic NonProfit,South,MD,135570.1169419674
433b3cde7dbdbfbcee4e9a79f96eb332,2011,Research Institutes,North East,PA,1885697.734672731
3dc447697748acbd5ead4edf832916eb,2011,Other Domestic NonProfit,Mid West,OH,577380.03124599
b6ef964b5bf0310a1e9be1143a7e1433,2011,Foreign,Foreign,,540901.1686989561
390b2094b318877d5a73987fec2022b1,2011,Foreign,Foreign,,545673.8504040999
0ef384c04a465417391fc24b9bb93f43,2011,Research Institutes,West,CA,31264805.15848347
2cf7641365d496b0b43b0738297b1287,2011,Foreign,Foreign,,144647.06131434048
50de13ba587ff9edeb7de1659e5d471c,2011,Foreign,Foreign,,201847.2675108057
bece4c48e5bdcb1719f4b7139e28c06d,2011,Research Institutes,West,WA,26386228.96747698
6c1b90406c4d922e0a44fea51502d430,2011,Research Institutes,South,FL,997298.1444045921
8a423eea925178341a0837463d6226f2,2011,Other Higher Education,Mid West,IL,513573.5839541286
82a5ab25fa9ef769147c71ea03633fa2,2011,Domestic For Profit,Mid West,SD,353968.9736526489
bf6217ad1b612d75324b3950c3ff223e,2011,Hospitals,North East,NJ,2696529.742188954
fc446b27239f2e82a2fb03cc1000d81d,2011,Research Institutes,West,CA,13345044.452893838
c8439007782939d6d75ce837274ab693,2011,Research Institutes,West,WA,2492841.836116065
e5f88a86cbd2a18362beaedd0c76f999,2011,Other Domestic NonProfit,North East,NJ,714075.7694746535
f11826dcc8605165c21de00e5d51b435,2011,Other Higher Education,North East,NY,293078.0509141632
8ce1c0b60a27ddbab6202f1272df5723,2011,Foreign,Foreign,ON,382404.48138168146
3fb4e33f4468964cf35147dd2d6f540c,2011,Domestic For Profit,West,UT,3723132.978401445
58fc549af14253ac9f7d5324e404c44f,2011,Domestic For Profit,South,MD,365754.960729417
729d04685104e75e576bb9a256aef7a4,2011,Hospitals,North East,CT,2818416.599073264
534a0d5faafe5e8b1a022dc54c5ed40e,2011,Other Higher Education,North East,MA,56221348.715731494
f2fc7bea813529875903c43fc97cb0e6,2011,Medical Schools,North East,MA,134691089.26861265
e464777f9f3de9fc4cb957614fdd65ab,2011,Other Higher Education,North East,MA,11422011.252351671
9dedb9d4604e8c876eb07b90bc5df2ed,2011,Other Higher Education,North East,MA,113416180.55309388
e2b83056c167b9800f46e00f4a2a48d4,2011,Research Institutes,North East,CT,5171030.087143661
ff950f8cb271b0956e5a1361e7b1218e,2011,Other Domestic NonProfit,Mid West,IL,2792613.440260896
388498e0c9a541cc04c517744ed68f59,2011,Foreign,Foreign,,899328.9715985651
3eee8faecdabd87174ac22da8bdd884d,2011,Research Institutes,Mid West,IL,4838029.055377916
0244939bb150084dd9e8541a83d25746,2011,Foreign,Foreign,,2598214.859831094
03590d136f7a9be972d182d62dba62a6,2011,Foreign,Foreign,,63077.271113441755
cc52a4c08d87a40bd4eb8496fc03543e,2011,Other Domestic NonProfit,South,FL,524977.2844154474
b6411ed3c234b3b7c63d686a3ebf6319,2011,Other Domestic NonProfit,West,OR,225582.0672032928
35a5af332636f4e48e3a5a03e89e96dd,2011,Foreign,Foreign,,59292.162891404936
30babe1e70ae5784fdca367a70b800e8,2011,Other Higher Education,North East,MA,403137.6240610362
f57104cc691277976713eb475287d828,2011,Research Institutes,North East,PA,240403.9279989123
cb60c7280f565c439f40c7949c266f1d,2011,Foreign,Foreign,,63714.41527985163
4a2fd1df0351b0610ff751bdda030563,2011,Other Higher Education,Mid West,MI,88291.66101388332
880afadd92772494b4db4530d20cfd1b,2011,Foreign,Foreign,,1817063.1498509848
4dfa7a9d739a283535e0d8df9542ee25,2011,Research Institutes,West,NM,415080.5371804392
36e24b6cffdc63c8aa4a316b16f37078,2011,Foreign,Foreign,ON,1083504.9281191148
da00313580b478353448f84b4f1220ce,2011,Research Institutes,Mid West,MI,1061906.9211444038
0bbe3a8fa6a4be028bf5b9daab6eef0b,2011,Other Higher Education,West,HI,239130.8196772299
5a42770ad38ac5fc2d9b74356e1d3716,2011,Research Institutes,West,CA,38235287.25357012
f815bfa6b1a4ae76ad77e009f72af9cb,2011,Medical Schools,South,DC,1972800.059317626
b45087d49262c3257460fb7c9dbaf9be,2011,Foreign,Foreign,,1355865.175044345
216886523d41470fe827b6005539c396,2011,Foreign,Foreign,,368860.4485047972
48263e5246389899d8c82b1669cb8a32,2011,Foreign,Foreign,,1414032.8964364429
1a0a9d350c12dfce042a76ccb065e1fc,2011,Foreign,Foreign,,2832501.023761668
3dcd74c81ca7d25c1eca2f1a9dfb054a,2011,Foreign,Foreign,,1169568.9443957042
7ed35e120a10eca16a4bfb08249e9199,2011,Foreign,Foreign,,206481.90137506888
84a7589957564f878fce01efc5fc5400,2011,Research Institutes,Mid West,IL,661997.4941956635
38fbfa98e02c02e2dd4299b648998402,2011,Other Higher Education,West,ID,2138013.89859666
547418f287c43bd7751adbe73f87f64b,2011,Other Higher Education,Mid West,IL,2239499.161697721
f712d7fa0361949c6c0076fcbbfb561e,2011,Domestic For Profit,West,CA,469204.7531203956
6a0ad0025b5ff8a96777df33b0901e17,2011,Other Higher Education,Mid West,IL,905716.9316658917
b9d11a718aa49e61ebbda132f354c95d,2011,Research Institutes,Mid West,MN,4141040.5475040628
15d83db93c493c99ce1fd6495742d706,2011,Domestic For Profit,West,CA,731507.5614738506
a309c6eacd24d833502228f504e6d2b8,2011,Other Domestic NonProfit,North East,PA,3418716.121298982
5035e576bf543d12f85ac1e2307bd233,2011,Domestic For Profit,South,VA,344592.335650542
a25f80592ebca9736f59a93490587d4d,2011,Hospitals,North East,MA,36261977.48448324
bdeb795163eb2df6905f55c244a7a61c,2011,Hospitals,North East,CT,96330.29640264303
2ff42d1821869d483c68b6747baf7819,2011,Research Institutes,West,CA,441280.1406535872
4ede733b1f9aa56eb8e3c46c7d6a9381,2011,Foreign,Foreign,,233805.9464221068
fec8e348309ce162d0092f84bdbe7811,2011,Domestic For Profit,West,WA,206481.90137506888
709b9ab873846b479e808e9cbe5c2a67,2011,Domestic For Profit,South,NC,4238300.602158105
e0dd5511fbb6e0ea967f8753a835d1f1,2011,Research Institutes,South,FL,35411624.84996829
215f7dda23e73c10935c73ec09a1858d,2011,Research Institutes,West,CA,837311.2474876632
b5fa064a9c3846aaa9df44ec9f67b7f5,2011,Research Institutes,North East,NY,5109235.36362059
157016a7164df29193f55ecabb721749,2011,Other Higher Education,North East,ME,1303196.9514389532
ad4609c660400fd1149cad617e0df52f,2011,Other Higher Education,North East,ME,388990.663965855
268977c50507a0b6652bc688fffff93b,2011,Foreign,Foreign,ON,5715461.5060475515
31fc706d65552c5560fe9dcc7606b84f,2011,Research Institutes,South,TN,1040797.3915323725
cb38d490b1ec8ef5bc5d06a7c177c95a,2011,Medical Schools,North East,NY,159327582.3352185
4b683353944aef4279aaf9c5b5f9a916,2011,Other Domestic NonProfit,North East,PA,36750013.391807094
5367fe0cbd4e42ba627daa954b6a42f2,2011,Foreign,Foreign,,59292.162891404936
445a9d33e93742c0474ded3d9c29cfb8,2011,Domestic For Profit,South,MD,1170539.999251835
d2b532537da3443ef64b6a428673edce,2011,Domestic For Profit,North East,NJ,3933219.464380857
6134507c8d82382990f539096b8cb09b,2011,Research Institutes,West,CO,437079.70878589706
8926a5a7738bfbb59c823bc53c8f2954,2011,Domestic For Profit,North East,RI,261328.2139859916
92155c69bb8e9af26462d9a06dc569f3,2011,Hospitals,North East,NY,33336396.788411215
935c42217ba604f8b009e02bb924fe2e,2011,Research Institutes,North East,NJ,1399300.7077983695
7ae85f4b740a3b10795664c91cf79682,2011,Foreign,Foreign,,701369.4632100723
9fdba5ef7b80d8955286c3ef74c9cbda,2011,Domestic For Profit,North East,CT,1911170.521691403
893c80ae214cc639dddbdafe41f06193,2011,Medical Schools,Mid West,IA,112907430.38427573
ab67134ebbfc0138aca4cface96bcbd5,2011,Other Higher Education,Mid West,IA,34385610.36819867
135d24d36a67d1bff7451657d016287a,2011,Other Higher Education,Mid West,IA,18672159.51475245
22ef97b2b95c2e13aa6924a0c6cb800f,2011,Other Domestic NonProfit,Mid West,MO,1114313.2076727357
74d237315afe5d8b118b31f6226c777c,2011,Other Domestic NonProfit,North East,PA,2564723.495692491
0d831e179eaeb9b7e6f11307abae968e,2011,Foreign,Foreign,,57567.154102847126
6314b33491120aebce4262ae527d09ab,2011,Other Higher Education,West,CA,1635514.8230229605
40e4c1108e631480239bed053891eb25,2011,Foreign,Foreign,,757205.709065337
cbba7c9a8afdc409fbc867e7b77f79ca,2011,Domestic For Profit,West,CA,430032.18652209686
b5d9aac52819722749616410f212c9e6,2011,Other Domestic NonProfit,Mid West,IL,4790754.138998457
08e3c84c213bac2e5c250867722e09b0,2011,Other Higher Education,North East,NY,226071.72427877938
944d00f81d905378fc2690a299bb84f3,2011,Research Institutes,South,MD,1723189.39806468
74ef2dec2965c9f90791063b6e05c77f,2011,Domestic For Profit,West,HI,2241273.7260875218
b6404f43b19f288a9060552e820d8505,2011,Medical Schools,North East,PA,54775325.28067971
d96a1bd55dc8f9645bc949e80b094355,2011,Other Higher Education,North East,PA,1646223.56430991
059a3c64a6ad61f993a803b4f8b7839d,2011,Other Domestic NonProfit,North East,NY,10443869.907821197
ac2ec547b81d1876fd441bf4bef4ed9b,2011,Foreign,Foreign,PQ,703318.652317913
f09916ea2ee62a8eb6c1a91a040c51f7,2011,Other Domestic NonProfit,North East,NY,59518.703027860014
984f1b49a3e86c7a0bf4ad730efee315,2011,Domestic For Profit,North East,MA,2542252.36456821
97b8ecfdfb4f402092c70363b03f9e5b,2011,Research Institutes,West,WA,2986645.073511498
6c631be87728a36f93d26b7c6dda41dd,2011,Foreign,Foreign,,59292.162891404936
ad8059cf403e970f7cea791928f3636a,2011,Research Institutes,North East,CT,3223160.0611836356
e000db50f2229f69d47f67d5b66924c0,2011,Research Institutes,North East,NY,350429.2840671525
56288ad53ed5d89778acf74a96689e0e,2011,Medical Schools,South,MD,366474833.3424801
a911463de53fd71484053b3cc1b7a17f,2011,Other Higher Education,South,MD,159171129.22186476
f8e9cda1932a780b3f9d2ba8e3909a99,2011,Research Institutes,North East,NY,20296603.370957337
133d47ff8474551cb8034691515d1a02,2011,Domestic For Profit,North East,MA,222510.7963200885
00deac762e697fba033acabe63272683,2011,Research Institutes,West,CA,1621859.8799882494
b032134b004c0bededfcd38a887c7c50,2011,Other Higher Education,Mid West,KS,7679730.912337932
a22ac696cc88f9effa69005d8d67ba27,2011,Other Domestic NonProfit,North East,MA,737723.2566216638
2cacc7cfb92ee730c5238b039cacc199,2011,Foreign,Foreign,,603914.7253640592
95295f5f1aff3bb55e8e224df7c43c35,2011,Domestic For Profit,West,CA,1862499.7872804308
73624d94e03ae81c04d9a66029fae554,2011,Domestic For Profit,North East,NH,776204.4037433825
60baadf7e78c804ba505cb194668aa94,2011,Research Institutes,Mid West,MI,2092079.344423971
c71bdd03ef2ab4f2d71888ff81842a8d,2011,Research Institutes,West,WA,1806088.931789186
6ddfdce86a74fed173b783239afd7407,2011,Domestic For Profit,Mid West,WI,220281.97183269687
cb51c133a1cfaba42a1ab5ac1dd6b653,2011,Other Domestic NonProfit,West,WA,2413641.2789369575
bad52f55adab5955e5a56e5a9dff5f4c,2011,Domestic For Profit,West,CA,1017300.9309316812
0c3396d447770aabdf2e957e4d3b1b0a,2011,Hospitals,West,HI,1997429.220227679
81db2bf77e2ede5e5eba8f08a6d0bd4d,2011,Domestic For Profit,North East,MA,1368544.3436258726
74cf782a2dfd5d7adfa94b63f49dc5fd,2011,Domestic For Profit,South,NC,266373.451675107
1296549a60e652f60f9f72a1a031e527,2011,Research Institutes,Mid West,MO,5780229.568255611
a2cbada80393b8864e8861eaa55231a7,2011,Research Institutes,West,CA,1627390.0551557986
3d3da93f4042c891ac873807ee567feb,2011,Foreign,Foreign,,1494945.4842766856
6ff25751fc6e8c9f26147896ae6787cc,2011,Foreign,Foreign,,2691289.822240152
340e315ed9081ff08643044e1d65a26d,2011,Domestic For Profit,West,CO,2015787.231470376
3ffb13ba891c824d67804b0db297f512,2011,Foreign,Foreign,,501631.8507339888
f121edff1b70b27dba1bfed578e86543,2011,Research Institutes,Mid West,MO,226186.174134396
cb87797efaff2833c649626e83316459,2011,Hospitals,North East,MA,289834.5152979024
04a978da4f7cca86353b089dd1cb71b8,2011,Foreign,Foreign,,218562.8623353525
470fa998e69595957c3ca7c421d094d5,2011,Other Domestic NonProfit,North East,NY,1500095.7328137688
6a15e3ee61b3879d189754a550936bdb,2011,Foreign,Foreign,PQ,1618129.0469085714
3e385da4c5b2c9e66ab4782d82795943,2011,Other Higher Education,Mid West,WI,135525.28086319423
c1752026dc678aaa578d153d9ef4c241,2011,Other Higher Education,North East,PA,2346371.834020053
e9d369f8a63d0e49e14b45d097cab38a,2011,Domestic For Profit,South,FL,453618.3192803346
eca39ea6932397647493798f223227f6,2011,Domestic For Profit,West,OR,3801639.757424187
19077942f33d3ae9d8ed6647608aeacf,2011,Other Higher Education,West,OR,1019161.6279676957
df322976082098940cfe8e11266bc174,2011,Domestic For Profit,West,CA,235593.48970380297
5ad37c7165626c11d49a1a0212269db7,2011,Domestic For Profit,South,MD,1412527.3485192806
0fa562182bebbe7947a1049c9d7a3ff3,2011,Domestic For Profit,South,VA,534871.8970753577
12ed4c083ea97762a62e7c66e67d72f1,2011,Domestic For Profit,South,GA,5135208.425689377
aca11624c30e90edbc0ea1e05595ccd7,2011,Domestic For Profit,West,UT,845202.3958600824
be28a4a658398717fe0933a92cf61a40,2011,Foreign,Foreign,,240756.7171327815
121c2b6456ec7a136199f840beb46bc3,2011,Medical Schools,West,CA,9283277.617069028
b784d568c31577f305e2df3f19065f13,2011,Other Higher Education,West,CA,3188520.657672336
1b4f8d7da4eb8503ab06ef3787a7d3fe,2011,Foreign,Foreign,,523895.3192150328
7db51ded6e33cd1654cdfd249d93ede9,2011,Research Institutes,West,CA,3566252.748226875
b6a855ae125d35c17f5da1f14bb6a869,2011,Research Institutes,North East,NY,22467257.92968006
217b85752a8d5c08aa4abfeabd65c722,2011,Other Domestic NonProfit,West,CA,548288.5012047302
d2caf0b4e7eb916c8f964b4805a206d2,2011,Other Domestic NonProfit,North East,MA,395077.7504668932
cfa7d87bfbb253feb3862ba0b6ed6f8e,2011,Foreign,Foreign,,1933448.1478448638
4e8a60a388274ec98b9cdef2d3f05916,2011,Research Institutes,West,CA,5913622.775531939
f8f2d687180fba522ed23bb51ead35b4,2011,Other Higher Education,South,LA,666074.0370136314
78801e6606c5f90ad92a7e99c2885258,2011,Medical Schools,South,KY,32635194.86921841
8ae1f66c02a0d4878bd3edffae5cf7ef,2011,Other Higher Education,South,KY,10087738.185345093
bf11b8b1946f1590d91e34c263155d40,2011,Other Higher Education,Mid West,IL,318779.73820343905
f3931821fd4f84678cb7fdd6442548ee,2011,Medical Schools,Mid West,IL,19262572.69685154
22a166a78dbd10fe148079f3e2f6ae65,2011,Other Higher Education,West,CA,547365.8220319338
